task_index,task_id,task_type,submitted_at,completed_at,campaign_elapsed_sec,winner,status,latency_ms,reassignments,proposals_json,refusals_json,result_pid,result_host,idempotency_replayed
408,cnp_endurance_multivm_20260918T130822Z-task-0000408,parse.synthetic,2026-09-18T13:27:13.804811+00:00,2026-09-18T13:27:13.851219+00:00,816.047,debian-alpha,ok,46.995,0,"{""debian-alpha"": 0.982397, ""ubuntu-beta"": 0.809}",{},2875,andy,False
409,cnp_endurance_multivm_20260918T130822Z-task-0000409,route.synthetic,2026-09-18T13:27:15.807468+00:00,2026-09-18T13:27:15.859959+00:00,818.063,ubuntu-beta,ok,52.584,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98542}",{},2874,andy-VirtualBox,False
410,cnp_endurance_multivm_20260918T130822Z-task-0000410,detect.synthetic,2026-09-18T13:27:17.799567+00:00,2026-09-18T13:27:17.849632+00:00,820.047,ubuntu-beta,ok,50.177,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961349}",{},2874,andy-VirtualBox,False
411,cnp_endurance_multivm_20260918T130822Z-task-0000411,correlate.synthetic,2026-09-18T13:27:19.806001+00:00,2026-09-18T13:27:19.858707+00:00,822.063,ubuntu-beta,ok,52.889,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943274}",{},2874,andy-VirtualBox,False
412,cnp_endurance_multivm_20260918T130822Z-task-0000412,parse.synthetic,2026-09-18T13:27:22.822799+00:00,2026-09-18T13:27:22.871729+00:00,825.063,debian-alpha,ok,48.645,0,"{""debian-alpha"": 0.982414, ""ubuntu-beta"": 0.809}",{},2875,andy,False
413,cnp_endurance_multivm_20260918T130822Z-task-0000413,route.synthetic,2026-09-18T13:27:23.794695+00:00,2026-09-18T13:27:23.845637+00:00,826.047,ubuntu-beta,ok,50.978,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98544}",{},2874,andy-VirtualBox,False
414,cnp_endurance_multivm_20260918T130822Z-task-0000414,detect.synthetic,2026-09-18T13:27:25.803003+00:00,2026-09-18T13:27:25.854013+00:00,828.047,ubuntu-beta,ok,50.964,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961373}",{},2874,andy-VirtualBox,False
415,cnp_endurance_multivm_20260918T130822Z-task-0000415,correlate.synthetic,2026-09-18T13:27:27.794257+00:00,2026-09-18T13:27:27.844867+00:00,830.047,ubuntu-beta,ok,50.582,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943294}",{},2874,andy-VirtualBox,False
416,cnp_endurance_multivm_20260918T130822Z-task-0000416,parse.synthetic,2026-09-18T13:27:29.801450+00:00,2026-09-18T13:27:29.842880+00:00,832.047,debian-alpha,ok,41.335,0,"{""debian-alpha"": 0.982432, ""ubuntu-beta"": 0.809}",{},2875,andy,False
417,cnp_endurance_multivm_20260918T130822Z-task-0000417,route.synthetic,2026-09-18T13:27:31.798916+00:00,2026-09-18T13:27:31.853882+00:00,834.047,ubuntu-beta,ok,54.939,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985459}",{},2874,andy-VirtualBox,False
418,cnp_endurance_multivm_20260918T130822Z-task-0000418,detect.synthetic,2026-09-18T13:27:33.795853+00:00,2026-09-18T13:27:33.886949+00:00,836.079,ubuntu-beta,ok,91.027,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961392}",{},2874,andy-VirtualBox,False
419,cnp_endurance_multivm_20260918T130822Z-task-0000419,correlate.synthetic,2026-09-18T13:27:35.801194+00:00,2026-09-18T13:27:35.845431+00:00,838.047,ubuntu-beta,ok,44.138,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943313}",{},2874,andy-VirtualBox,False
420,cnp_endurance_multivm_20260918T130822Z-task-0000420,parse.synthetic,2026-09-18T13:27:37.801099+00:00,2026-09-18T13:27:37.850440+00:00,840.047,debian-alpha,ok,49.318,0,"{""debian-alpha"": 0.982453, ""ubuntu-beta"": 0.809}",{},2875,andy,False
421,cnp_endurance_multivm_20260918T130822Z-task-0000421,route.synthetic,2026-09-18T13:27:39.804181+00:00,2026-09-18T13:27:39.853157+00:00,842.047,ubuntu-beta,ok,48.906,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985476}",{},2874,andy-VirtualBox,False
422,cnp_endurance_multivm_20260918T130822Z-task-0000422,detect.synthetic,2026-09-18T13:27:41.805797+00:00,2026-09-18T13:27:41.867286+00:00,844.063,ubuntu-beta,ok,61.766,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961412}",{},2874,andy-VirtualBox,False
423,cnp_endurance_multivm_20260918T130822Z-task-0000423,correlate.synthetic,2026-09-18T13:27:43.805416+00:00,2026-09-18T13:27:43.871236+00:00,846.063,ubuntu-beta,ok,66.16,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943331}",{},2874,andy-VirtualBox,False
424,cnp_endurance_multivm_20260918T130822Z-task-0000424,parse.synthetic,2026-09-18T13:27:45.801393+00:00,2026-09-18T13:27:45.854924+00:00,848.047,debian-alpha,ok,53.94,0,"{""debian-alpha"": 0.982477, ""ubuntu-beta"": 0.809}",{},2875,andy,False
425,cnp_endurance_multivm_20260918T130822Z-task-0000425,route.synthetic,2026-09-18T13:27:47.796208+00:00,2026-09-18T13:27:47.846364+00:00,850.047,ubuntu-beta,ok,50.329,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985509}",{},2874,andy-VirtualBox,False
426,cnp_endurance_multivm_20260918T130822Z-task-0000426,detect.synthetic,2026-09-18T13:27:49.803444+00:00,2026-09-18T13:27:49.848305+00:00,852.047,ubuntu-beta,ok,45.24,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961425}",{},2874,andy-VirtualBox,False
427,cnp_endurance_multivm_20260918T130822Z-task-0000427,correlate.synthetic,2026-09-18T13:27:51.796367+00:00,2026-09-18T13:27:51.896873+00:00,854.094,ubuntu-beta,ok,100.237,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943339}",{},2874,andy-VirtualBox,False
428,cnp_endurance_multivm_20260918T130822Z-task-0000428,parse.synthetic,2026-09-18T13:27:53.809830+00:00,2026-09-18T13:27:53.886932+00:00,856.079,debian-alpha,ok,77.225,0,"{""debian-alpha"": 0.982496, ""ubuntu-beta"": 0.809}",{},2875,andy,False
429,cnp_endurance_multivm_20260918T130822Z-task-0000429,route.synthetic,2026-09-18T13:27:55.797971+00:00,2026-09-18T13:27:55.846190+00:00,858.047,ubuntu-beta,ok,48.364,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985529}",{},2874,andy-VirtualBox,False
430,cnp_endurance_multivm_20260918T130822Z-task-0000430,detect.synthetic,2026-09-18T13:27:57.803383+00:00,2026-09-18T13:27:57.847450+00:00,860.047,ubuntu-beta,ok,44.538,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961443}",{},2874,andy-VirtualBox,False
431,cnp_endurance_multivm_20260918T130822Z-task-0000431,correlate.synthetic,2026-09-18T13:27:59.804671+00:00,2026-09-18T13:27:59.851632+00:00,862.047,ubuntu-beta,ok,47.003,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943337}",{},2874,andy-VirtualBox,False
432,cnp_endurance_multivm_20260918T130822Z-task-0000432,parse.synthetic,2026-09-18T13:28:01.808439+00:00,2026-09-18T13:28:01.945458+00:00,864.141,debian-alpha,ok,137.317,0,"{""debian-alpha"": 0.982511, ""ubuntu-beta"": 0.809}",{},2875,andy,False
433,cnp_endurance_multivm_20260918T130822Z-task-0000433,route.synthetic,2026-09-18T13:28:03.796397+00:00,2026-09-18T13:28:03.895717+00:00,866.094,ubuntu-beta,ok,99.084,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985546}",{},2874,andy-VirtualBox,False
434,cnp_endurance_multivm_20260918T130822Z-task-0000434,detect.synthetic,2026-09-18T13:28:05.804097+00:00,2026-09-18T13:28:06.707783+00:00,868.907,ubuntu-beta,ok,903.119,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961502}",{},2874,andy-VirtualBox,False
435,cnp_endurance_multivm_20260918T130822Z-task-0000435,correlate.synthetic,2026-09-18T13:28:08.375948+00:00,2026-09-18T13:28:09.044309+00:00,871.25,ubuntu-beta,ok,667.789,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943355}",{},2874,andy-VirtualBox,False
436,cnp_endurance_multivm_20260918T130822Z-task-0000436,parse.synthetic,2026-09-18T13:28:09.796414+00:00,2026-09-18T13:28:09.931494+00:00,872.125,debian-alpha,ok,135.426,0,"{""debian-alpha"": 0.982498, ""ubuntu-beta"": 0.809}",{},2875,andy,False
437,cnp_endurance_multivm_20260918T130822Z-task-0000437,route.synthetic,2026-09-18T13:28:11.796672+00:00,2026-09-18T13:28:11.855652+00:00,874.047,ubuntu-beta,ok,59.524,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98555}",{},2874,andy-VirtualBox,False
438,cnp_endurance_multivm_20260918T130822Z-task-0000438,detect.synthetic,2026-09-18T13:28:13.796091+00:00,2026-09-18T13:28:13.852956+00:00,876.047,ubuntu-beta,ok,56.872,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961291}",{},2874,andy-VirtualBox,False
439,cnp_endurance_multivm_20260918T130822Z-task-0000439,correlate.synthetic,2026-09-18T13:28:15.809168+00:00,2026-09-18T13:28:15.904468+00:00,878.11,ubuntu-beta,ok,95.311,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943313}",{},2874,andy-VirtualBox,False
440,cnp_endurance_multivm_20260918T130822Z-task-0000440,parse.synthetic,2026-09-18T13:28:17.797142+00:00,2026-09-18T13:28:17.848048+00:00,880.047,debian-alpha,ok,50.82,0,"{""debian-alpha"": 0.982495, ""ubuntu-beta"": 0.809}",{},2875,andy,False
441,cnp_endurance_multivm_20260918T130822Z-task-0000441,route.synthetic,2026-09-18T13:28:19.809438+00:00,2026-09-18T13:28:19.964066+00:00,882.157,ubuntu-beta,ok,155.05,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985561}",{},2874,andy-VirtualBox,False
442,cnp_endurance_multivm_20260918T130822Z-task-0000442,detect.synthetic,2026-09-18T13:28:21.795650+00:00,2026-09-18T13:28:21.849134+00:00,884.047,ubuntu-beta,ok,53.636,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961306}",{},2874,andy-VirtualBox,False
443,cnp_endurance_multivm_20260918T130822Z-task-0000443,correlate.synthetic,2026-09-18T13:28:23.806539+00:00,2026-09-18T13:28:23.855436+00:00,886.047,ubuntu-beta,ok,49.124,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943307}",{},2874,andy-VirtualBox,False
444,cnp_endurance_multivm_20260918T130822Z-task-0000444,parse.synthetic,2026-09-18T13:28:25.809699+00:00,2026-09-18T13:28:25.857129+00:00,888.063,debian-alpha,ok,47.705,0,"{""debian-alpha"": 0.982513, ""ubuntu-beta"": 0.809}",{},2875,andy,False
445,cnp_endurance_multivm_20260918T130822Z-task-0000445,route.synthetic,2026-09-18T13:28:27.797068+00:00,2026-09-18T13:28:27.860982+00:00,890.063,ubuntu-beta,ok,63.782,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985551}",{},2874,andy-VirtualBox,False
446,cnp_endurance_multivm_20260918T130822Z-task-0000446,detect.synthetic,2026-09-18T13:28:29.800295+00:00,2026-09-18T13:28:29.847553+00:00,892.047,ubuntu-beta,ok,47.399,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961319}",{},2874,andy-VirtualBox,False
447,cnp_endurance_multivm_20260918T130822Z-task-0000447,correlate.synthetic,2026-09-18T13:28:31.804480+00:00,2026-09-18T13:28:31.862010+00:00,894.063,ubuntu-beta,ok,57.777,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943323}",{},2874,andy-VirtualBox,False
448,cnp_endurance_multivm_20260918T130822Z-task-0000448,parse.synthetic,2026-09-18T13:28:33.801506+00:00,2026-09-18T13:28:33.846602+00:00,896.047,debian-alpha,ok,45.266,0,"{""debian-alpha"": 0.982529, ""ubuntu-beta"": 0.809}",{},2875,andy,False
449,cnp_endurance_multivm_20260918T130822Z-task-0000449,route.synthetic,2026-09-18T13:28:35.803142+00:00,2026-09-18T13:28:35.854764+00:00,898.047,ubuntu-beta,ok,51.46,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985563}",{},2874,andy-VirtualBox,False
450,cnp_endurance_multivm_20260918T130822Z-task-0000450,detect.synthetic,2026-09-18T13:28:37.794618+00:00,2026-09-18T13:28:37.857826+00:00,900.063,ubuntu-beta,ok,63.406,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961334}",{},2874,andy-VirtualBox,False
451,cnp_endurance_multivm_20260918T130822Z-task-0000451,correlate.synthetic,2026-09-18T13:28:39.798809+00:00,2026-09-18T13:28:39.851588+00:00,902.047,ubuntu-beta,ok,52.896,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943335}",{},2874,andy-VirtualBox,False
452,cnp_endurance_multivm_20260918T130822Z-task-0000452,parse.synthetic,2026-09-18T13:28:41.808708+00:00,2026-09-18T13:28:41.855241+00:00,904.047,debian-alpha,ok,46.503,0,"{""debian-alpha"": 0.982557, ""ubuntu-beta"": 0.809}",{},2875,andy,False
453,cnp_endurance_multivm_20260918T130822Z-task-0000453,route.synthetic,2026-09-18T13:28:43.795427+00:00,2026-09-18T13:28:43.852337+00:00,906.047,ubuntu-beta,ok,56.97,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985575}",{},2874,andy-VirtualBox,False
454,cnp_endurance_multivm_20260918T130822Z-task-0000454,detect.synthetic,2026-09-18T13:28:45.809743+00:00,2026-09-18T13:28:45.863799+00:00,908.063,ubuntu-beta,ok,54.409,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961348}",{},2874,andy-VirtualBox,False
455,cnp_endurance_multivm_20260918T130822Z-task-0000455,correlate.synthetic,2026-09-18T13:28:47.801629+00:00,2026-09-18T13:28:47.850311+00:00,910.047,ubuntu-beta,ok,48.724,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943348}",{},2874,andy-VirtualBox,False
456,cnp_endurance_multivm_20260918T130822Z-task-0000456,parse.synthetic,2026-09-18T13:28:49.807594+00:00,2026-09-18T13:28:49.857228+00:00,912.063,debian-alpha,ok,48.598,0,"{""debian-alpha"": 0.982572, ""ubuntu-beta"": 0.809}",{},2875,andy,False
457,cnp_endurance_multivm_20260918T130822Z-task-0000457,route.synthetic,2026-09-18T13:28:51.798071+00:00,2026-09-18T13:28:51.856501+00:00,914.047,ubuntu-beta,ok,58.778,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985585}",{},2874,andy-VirtualBox,False
458,cnp_endurance_multivm_20260918T130822Z-task-0000458,detect.synthetic,2026-09-18T13:28:53.797100+00:00,2026-09-18T13:28:53.844819+00:00,916.047,ubuntu-beta,ok,47.928,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961364}",{},2874,andy-VirtualBox,False
459,cnp_endurance_multivm_20260918T130822Z-task-0000459,correlate.synthetic,2026-09-18T13:28:55.801199+00:00,2026-09-18T13:28:55.863013+00:00,918.063,ubuntu-beta,ok,61.622,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943364}",{},2874,andy-VirtualBox,False
460,cnp_endurance_multivm_20260918T130822Z-task-0000460,parse.synthetic,2026-09-18T13:28:57.803487+00:00,2026-09-18T13:28:57.850017+00:00,920.047,debian-alpha,ok,46.105,0,"{""debian-alpha"": 0.98259, ""ubuntu-beta"": 0.809}",{},2875,andy,False
461,cnp_endurance_multivm_20260918T130822Z-task-0000461,route.synthetic,2026-09-18T13:28:59.806470+00:00,2026-09-18T13:28:59.860211+00:00,922.063,ubuntu-beta,ok,53.845,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985596}",{},2874,andy-VirtualBox,False
462,cnp_endurance_multivm_20260918T130822Z-task-0000462,detect.synthetic,2026-09-18T13:29:01.800254+00:00,2026-09-18T13:29:01.875468+00:00,924.079,ubuntu-beta,ok,75.025,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961381}",{},2874,andy-VirtualBox,False
463,cnp_endurance_multivm_20260918T130822Z-task-0000463,correlate.synthetic,2026-09-18T13:29:03.796917+00:00,2026-09-18T13:29:04.041103+00:00,926.235,ubuntu-beta,ok,244.347,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943374}",{},2874,andy-VirtualBox,False
464,cnp_endurance_multivm_20260918T130822Z-task-0000464,parse.synthetic,2026-09-18T13:29:05.795755+00:00,2026-09-18T13:29:05.856364+00:00,928.047,debian-alpha,ok,60.39,0,"{""debian-alpha"": 0.982609, ""ubuntu-beta"": 0.809}",{},2875,andy,False
465,cnp_endurance_multivm_20260918T130822Z-task-0000465,route.synthetic,2026-09-18T13:29:07.798186+00:00,2026-09-18T13:29:07.856787+00:00,930.063,ubuntu-beta,ok,58.571,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98561}",{},2874,andy-VirtualBox,False
466,cnp_endurance_multivm_20260918T130822Z-task-0000466,detect.synthetic,2026-09-18T13:29:09.797592+00:00,2026-09-18T13:29:09.846997+00:00,932.047,ubuntu-beta,ok,49.768,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961398}",{},2874,andy-VirtualBox,False
467,cnp_endurance_multivm_20260918T130822Z-task-0000467,correlate.synthetic,2026-09-18T13:29:11.803834+00:00,2026-09-18T13:29:11.855985+00:00,934.047,ubuntu-beta,ok,51.859,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.94334}",{},2874,andy-VirtualBox,False
468,cnp_endurance_multivm_20260918T130822Z-task-0000468,parse.synthetic,2026-09-18T13:29:13.795833+00:00,2026-09-18T13:29:13.845937+00:00,936.047,debian-alpha,ok,50.211,0,"{""debian-alpha"": 0.982619, ""ubuntu-beta"": 0.809}",{},2875,andy,False
469,cnp_endurance_multivm_20260918T130822Z-task-0000469,route.synthetic,2026-09-18T13:29:15.802548+00:00,2026-09-18T13:29:15.850135+00:00,938.047,ubuntu-beta,ok,47.58,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985622}",{},2874,andy-VirtualBox,False
470,cnp_endurance_multivm_20260918T130822Z-task-0000470,detect.synthetic,2026-09-18T13:29:17.806714+00:00,2026-09-18T13:29:17.873184+00:00,940.079,ubuntu-beta,ok,66.716,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961412}",{},2874,andy-VirtualBox,False
471,cnp_endurance_multivm_20260918T130822Z-task-0000471,correlate.synthetic,2026-09-18T13:29:19.797770+00:00,2026-09-18T13:29:19.851778+00:00,942.047,ubuntu-beta,ok,53.9,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943352}",{},2874,andy-VirtualBox,False
472,cnp_endurance_multivm_20260918T130822Z-task-0000472,parse.synthetic,2026-09-18T13:29:21.809221+00:00,2026-09-18T13:29:21.864784+00:00,944.063,debian-alpha,ok,55.631,0,"{""debian-alpha"": 0.982634, ""ubuntu-beta"": 0.809}",{},2875,andy,False
473,cnp_endurance_multivm_20260918T130822Z-task-0000473,route.synthetic,2026-09-18T13:29:23.805357+00:00,2026-09-18T13:29:23.986508+00:00,946.188,ubuntu-beta,ok,180.993,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985635}",{},2874,andy-VirtualBox,False
474,cnp_endurance_multivm_20260918T130822Z-task-0000474,detect.synthetic,2026-09-18T13:29:25.805863+00:00,2026-09-18T13:29:25.859847+00:00,948.063,ubuntu-beta,ok,54.151,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961418}",{},2874,andy-VirtualBox,False
475,cnp_endurance_multivm_20260918T130822Z-task-0000475,correlate.synthetic,2026-09-18T13:29:27.800338+00:00,2026-09-18T13:29:27.873653+00:00,950.079,ubuntu-beta,ok,73.471,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943366}",{},2874,andy-VirtualBox,False
476,cnp_endurance_multivm_20260918T130822Z-task-0000476,parse.synthetic,2026-09-18T13:29:30.337678+00:00,2026-09-18T13:29:30.383925+00:00,952.579,debian-alpha,ok,46.27,0,"{""debian-alpha"": 0.982648, ""ubuntu-beta"": 0.809}",{},2875,andy,False
477,cnp_endurance_multivm_20260918T130822Z-task-0000477,route.synthetic,2026-09-18T13:29:31.807474+00:00,2026-09-18T13:29:31.863925+00:00,954.063,ubuntu-beta,ok,56.362,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985598}",{},2874,andy-VirtualBox,False
478,cnp_endurance_multivm_20260918T130822Z-task-0000478,detect.synthetic,2026-09-18T13:29:33.803468+00:00,2026-09-18T13:29:33.859492+00:00,956.063,ubuntu-beta,ok,56.294,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.96143}",{},2874,andy-VirtualBox,False
479,cnp_endurance_multivm_20260918T130822Z-task-0000479,correlate.synthetic,2026-09-18T13:29:35.800397+00:00,2026-09-18T13:29:35.854173+00:00,958.047,ubuntu-beta,ok,53.968,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943377}",{},2874,andy-VirtualBox,False
480,cnp_endurance_multivm_20260918T130822Z-task-0000480,parse.synthetic,2026-09-18T13:29:37.795717+00:00,2026-09-18T13:29:37.849421+00:00,960.047,debian-alpha,ok,53.753,0,"{""debian-alpha"": 0.98267, ""ubuntu-beta"": 0.809}",{},2875,andy,False
481,cnp_endurance_multivm_20260918T130822Z-task-0000481,route.synthetic,2026-09-18T13:29:40.860693+00:00,2026-09-18T13:29:40.913350+00:00,963.11,ubuntu-beta,ok,51.805,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985611}",{},2874,andy-VirtualBox,False
482,cnp_endurance_multivm_20260918T130822Z-task-0000482,detect.synthetic,2026-09-18T13:29:41.805144+00:00,2026-09-18T13:29:41.858230+00:00,964.063,ubuntu-beta,ok,53.34,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961437}",{},2874,andy-VirtualBox,False
483,cnp_endurance_multivm_20260918T130822Z-task-0000483,correlate.synthetic,2026-09-18T13:29:43.799023+00:00,2026-09-18T13:29:43.862990+00:00,966.063,ubuntu-beta,ok,63.974,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943393}",{},2874,andy-VirtualBox,False
484,cnp_endurance_multivm_20260918T130822Z-task-0000484,parse.synthetic,2026-09-18T13:29:47.138083+00:00,2026-09-18T13:29:47.222027+00:00,969.422,debian-alpha,ok,83.901,0,"{""debian-alpha"": 0.982682, ""ubuntu-beta"": 0.809}",{},2875,andy,False
485,cnp_endurance_multivm_20260918T130822Z-task-0000485,route.synthetic,2026-09-18T13:29:47.802170+00:00,2026-09-18T13:29:47.921855+00:00,970.125,ubuntu-beta,ok,119.304,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985627}",{},2874,andy-VirtualBox,False
486,cnp_endurance_multivm_20260918T130822Z-task-0000486,detect.synthetic,2026-09-18T13:29:49.800117+00:00,2026-09-18T13:29:49.851063+00:00,972.047,ubuntu-beta,ok,50.806,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961453}",{},2874,andy-VirtualBox,False
487,cnp_endurance_multivm_20260918T130822Z-task-0000487,correlate.synthetic,2026-09-18T13:29:51.801470+00:00,2026-09-18T13:29:51.867325+00:00,974.063,ubuntu-beta,ok,66.04,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943404}",{},2874,andy-VirtualBox,False
488,cnp_endurance_multivm_20260918T130822Z-task-0000488,parse.synthetic,2026-09-18T13:29:53.807332+00:00,2026-09-18T13:29:53.847312+00:00,976.047,debian-alpha,ok,40.278,0,"{""debian-alpha"": 0.982684, ""ubuntu-beta"": 0.809}",{},2875,andy,False
489,cnp_endurance_multivm_20260918T130822Z-task-0000489,route.synthetic,2026-09-18T13:29:55.803024+00:00,2026-09-18T13:29:55.852430+00:00,978.047,ubuntu-beta,ok,49.566,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.985628}",{},2874,andy-VirtualBox,False
490,cnp_endurance_multivm_20260918T130822Z-task-0000490,detect.synthetic,2026-09-18T13:29:57.801148+00:00,2026-09-18T13:29:57.857974+00:00,980.063,ubuntu-beta,ok,56.68,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961467}",{},2874,andy-VirtualBox,False
491,cnp_endurance_multivm_20260918T130822Z-task-0000491,correlate.synthetic,2026-09-18T13:30:02.050417+00:00,2026-09-18T13:30:02.191113+00:00,984.391,ubuntu-beta,ok,140.647,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943414}",{},2874,andy-VirtualBox,False
492,cnp_endurance_multivm_20260918T130822Z-task-0000492,parse.synthetic,2026-09-18T13:30:02.191681+00:00,2026-09-18T13:30:02.299640+00:00,984.5,debian-alpha,ok,107.906,0,"{""debian-alpha"": 0.982701, ""ubuntu-beta"": 0.809}",{},2875,andy,False
